lon,lat,depth_m,x,y,temp буC,cond  ?S cm??,salt бы,pH,turb  NTU,chl(ug/L),odo(mg/L)
114.01421866215674,22.69354820455052,3,193228,2512682,29.95,216.09,0.08,9.262049399,2.97,4.75,8.17
114.01421866215674,22.69354820455052,4,193228,2512682,31.72,200.57,0.08,8.050320559,4.6,3.56,5.38
114.01421866215674,22.69354820455052,5,193228,2512682,28.16,177.17,0.09,8.271907725,5.33,4.72,4.48
114.01421768388794,22.69359331190747,1,193228,2512687,32.49,203.47,0.08,9.077870578,1.14,7.02,11.26
114.01421768388794,22.69359331190747,2,193228,2512687,30.52,188.94,0.07,8.843869278,2.42,4.02,9.47
114.01421768388794,22.69359331190747,3,193228,2512687,29.35,200.95,0.08,8.843256103,2.97,4.59,7.88
114.01421768388794,22.69359331190747,4,193228,2512687,32.11,228.24,0.08,7.318852551,3.88,2.64,6.79
114.01421768388794,22.69359331190747,5,193228,2512687,24.03,190.45,0.07,7.330702409,6.03,4.68,4.87
114.01421670561663,22.693638419264133,1,193228,2512692,27.69,173.27,0.07,8.678493336,1.39,10.88,10.68
114.01421670561663,22.693638419264133,2,193228,2512692,29.41,177.23,0.06,7.653977784,2.3,6.38,8.26
114.01421670561663,22.693638419264133,3,193228,2512692,31.91,174.9,0.06,9.330854583,3.29,2.61,7.39
114.01421670561663,22.693638419264133,4,193228,2512692,30.51,234.32,0.07,8.241252661,4.99,2.74,7.16
114.01421670561663,22.693638419264133,5,193228,2512692,30.35,213.07,0.09,8.19091706,5.2,2.49,3.94
114.01421572734289,22.693683526620504,1,193228,2512697,32.95,197.8,0.07,8.898495153,1.46,7.42,8.87
114.01421572734289,22.693683526620504,2,193228,2512697,32.99,156.72,0.09,8.992795998,2.16,5.07,7.49
114.01421572734289,22.693683526620504,3,193228,2512697,25.32,196.69,0.08,8.951821726,3.66,2.29,8.72
114.01421572734289,22.693683526620504,4,193228,2512697,23.94,220.3,0.08,9.42903253,3.61,2.75,6.56
114.01421572734289,22.693683526620504,5,193228,2512697,30.12,225.35,0.08,8.051274376,4.44,4.35,4.18
114.01421474906664,22.69372863397658,1,193228,2512702,34.3,171.77,0.07,8.775177883,1.12,7.81,8.54
114.01421474906664,22.69372863397658,2,193228,2512702,27.65,182.28,0.08,8.587816164,1.98,4.69,10.06
114.01421474906664,22.69372863397658,3,193228,2512702,28.65,163.81,0.07,8.727281698,3.68,4.83,6.43
114.01421474906664,22.69372863397658,4,193228,2512702,26.21,194.3,0.07,9.066675476,4.76,3.42,4.97
114.01421474906664,22.69372863397658,5,193228,2512702,26.91,175.52,0.1,8.624091072,5.23,4.21,4.1
114.0142137707879,22.69377374133236,1,193228,2512707,38.5,198.41,0.08,8.66477407,1.22,11.31,10.46
114.0142137707879,22.69377374133236,2,193228,2512707,30.32,163.18,0.07,7.96350622,2.27,2.45,10.36
114.0142137707879,22.69377374133236,3,193228,2512707,25.31,199.93,0.09,8.560650331,3.25,3.49,8.74
114.0142137707879,22.69377374133236,4,193228,2512707,29.77,174.26,0.09,9.010796166,4.8,2.62,7.19
114.0142137707879,22.69377374133236,5,193228,2512707,23.13,193.29,0.09,7.984981045,5.16,2.4,5.01
114.01421279250673,22.69381884868785,1,193228,2512712,38.37,207.19,0.07,8.905919282,1.47,8.91,12.22
114.01421279250673,22.69381884868785,2,193228,2512712,36.94,192.85,0.08,7.385726671,2.73,2.73,9.09
114.01421279250673,22.69381884868785,3,193228,2512712,24.54,166.32,0.07,8.8176074,3.83,2.62,6.33
114.01421279250673,22.69381884868785,4,193228,2512712,25.4,207.3,0.07,7.620674276,3.67,2.65,6.04
114.01421279250673,22.69381884868785,5,193228,2512712,33.76,236.62,0.08,8.694799795,5.35,2.76,4.48
114.014211814223,22.69386395604305,1,193228,2512717,37.39,181.08,0.06,8.821523899,1.46,10.51,9.29
114.014211814223,22.69386395604305,2,193228,2512717,29.84,166.84,0.07,9.083666766,2.07,1.45,7.72
114.014211814223,22.69386395604305,3,193228,2512717,34.53,168.85,0.09,8.598219524,3.04,3.42,7.97
114.014211814223,22.69386395604305,4,193228,2512717,27.62,199.3,0.08,7.811268582,4.52,3.24,6.9
114.014211814223,22.69386395604305,5,193228,2512717,23.06,212.98,0.07,9.245866455,4.57,2.91,4.03
114.01421083593684,22.693909063397943,1,193228,2512722,26.17,182.37,0.08,7.231956588,1.09,15.46,9.99
114.01421083593684,22.693909063397943,2,193228,2512722,37.44,198.78,0.08,9.132832709,2.15,2.33,10.03
114.01421083593684,22.693909063397943,3,193228,2512722,24.5,200.66,0.07,9.309853561,3.69,2.44,8.9
114.01421083593684,22.693909063397943,4,193228,2512722,27.49,186.53,0.09,7.277955777,4.68,2.83,6.97
114.01421083593684,22.693909063397943,5,193228,2512722,28.12,239.07,0.09,7.202249691,4.64,3.27,4.38
114.01420985764818,22.69395417075255,1,193228,2512727,31.02,204.51,0.08,9.099638267,1.36,11.62,10.89
114.01420985764818,22.69395417075255,2,193228,2512727,25.79,190.16,0.06,8.832481634,1.82,1.62,10.62
114.01420985764818,22.69395417075255,3,193228,2512727,28.97,195.72,0.07,8.527428002,3.66,2.84,7.07
114.01420985764818,22.69395417075255,4,193228,2512727,33.44,215.29,0.09,8.951965164,4.81,2.27,7.04
114.01420985764818,22.69395417075255,5,193228,2512727,23.16,207.02,0.09,8.967766767,5.77,2.17,4.35
114.01420887935704,22.693999278106865,1,193228,2512732,29.17,203.95,0.06,8.6249943,1.2,12.28,12.36
114.01420887935704,22.693999278106865,2,193228,2512732,35.54,156.89,0.07,8.890975041,2.19,1.25,9.38
114.01420887935704,22.693999278106865,3,193228,2512732,32.16,225.47,0.09,8.964861056,3.57,2.32,7.8
114.01420887935704,22.693999278106865,4,193228,2512732,28.04,163.04,0.07,8.908073607,4.46,2.81,5.77
114.01420887935704,22.693999278106865,5,193228,2512732,32.86,200.85,0.09,8.17762185,4.21,2.92,3.69
114.0142079010634,22.69404438546088,1,193228,2512737,31.87,190.93,0.08,9.247462445,1.44,11.87,11.43
114.0142079010634,22.69404438546088,2,193228,2512737,26.17,192.28,0.07,8.582236277,1.84,1.8,9.29
114.0142079010634,22.69404438546088,3,193228,2512737,35.9,208.61,0.06,8.90773228,3.7,2.31,8.6
114.0142079010634,22.69404438546088,4,193228,2512737,35.28,190.61,0.07,9.078601898,5.01,2.75,6.8
114.0142079010634,22.69404438546088,5,193228,2512737,30.1,237.66,0.08,7.992027155,4.36,2.25,4.11
114.01420692276731,22.694089492814605,1,193228,2512742,32.16,174.41,0.08,8.795730039,1.43,11.78,12.32
114.01420692276731,22.694089492814605,2,193228,2512742,33.38,194.34,0.06,8.890518656,2.34,1.93,9.03
114.01420692276731,22.694089492814605,3,193228,2512742,25.12,164.7,0.09,9.010579358,3.44,2.25,6.23
114.01420692276731,22.694089492814605,4,193228,2512742,27.5,203.67,0.09,8.820772019,3.51,2.38,4.82
114.01420692276731,22.694089492814605,5,193228,2512742,30.15,170.35,0.07,8.836551966,4.83,2.73,4.89
114.01420594446871,22.694134600168034,1,193228,2512747,36.8,177.74,0.07,8.855433884,1.47,13.23,9.61
114.01420594446871,22.694134600168034,2,193228,2512747,32.02,211.79,0.08,7.771247235,2.15,1.48,8.65
114.01420594446871,22.694134600168034,3,193228,2512747,31.02,164.71,0.07,9.201638961,3.17,2.74,8.3
114.01420594446871,22.694134600168034,4,193228,2512747,33,202.34,0.07,7.917375433,4.5,2.7,6.75
114.01420594446871,22.694134600168034,5,193228,2512747,30.64,190.39,0.09,8.306093763,4.86,3.48,3.6
114.01420496616764,22.69417970752117,1,193228,2512752,35.97,157.18,0.06,9.198292802,1.12,9.96,11.22
114.01420496616764,22.69417970752117,2,193228,2512752,31.74,217.11,0.07,8.60130276,2.04,1.66,10.1
114.01420496616764,22.69417970752117,3,193228,2512752,28.74,198.56,0.07,8.722881414,2.93,3.08,8.67
114.01420496616764,22.69417970752117,4,193228,2512752,33.39,158.9,0.07,8.871081837,4.19,2.25,5.14
114.01420496616764,22.69417970752117,5,193228,2512752,32.16,187.23,0.07,8.478497389,4.72,2.24,4.01
114.0142039878641,22.69422481487401,1,193228,2512757,38.16,190.05,0.08,8.927131861,1.03,7.58,8.46
114.0142039878641,22.69422481487401,2,193228,2512757,35.65,214.53,0.06,9.375927266,2.45,1.1,9.47
114.0142039878641,22.69422481487401,3,193228,2512757,26.88,220.18,0.06,8.384384253,2.68,2.63,7.16
114.0142039878641,22.69422481487401,4,193228,2512757,31.04,209.17,0.09,8.833343405,4.05,3.7,4.85
114.0142039878641,22.69422481487401,5,193228,2512757,31.97,224.79,0.07,8.736662046,4.68,3.9,4.56
114.01420300955807,22.694269922226564,1,193228,2512762,29.28,219.53,0.08,9.410078914,1.03,10.21,12.11
114.01420300955807,22.694269922226564,2,193228,2512762,33.48,224.07,0.06,8.757540113,1.85,1.13,9.84
114.01420300955807,22.694269922226564,3,193228,2512762,25.58,162.64,0.09,8.756894492,3.09,2.83,6.8
114.01420300955807,22.694269922226564,4,193228,2512762,28.84,184.65,0.08,7.963544404,4.46,3.09,6.37
114.01420300955807,22.694269922226564,5,193228,2512762,27.85,178.66,0.08,7.731791668,5.46,2.37,4.67
114.01420203124955,22.694315029578814,1,193228,2512767,37.95,183.38,0.08,8.541165164,1.2,11.21,10.79
114.01420203124955,22.694315029578814,2,193228,2512767,34.69,165.21,0.06,8.693615206,2.61,1.2,8.29
114.01420203124955,22.694315029578814,3,193228,2512767,30.41,218.99,0.08,8.661937872,3,2.97,6.91
114.01420203124955,22.694315029578814,4,193228,2512767,28.22,228.99,0.09,7.695185011,3.79,2.82,5.03
114.01420203124955,22.694315029578814,5,193228,2512767,24.48,177.85,0.08,7.671468046,4.51,3.73,5.11
114.01420105293856,22.694360136930776,1,193228,2512772,35.67,196.79,0.08,9.428553216,1,8.61,9.37
114.01420105293856,22.694360136930776,2,193228,2512772,27.46,153.02,0.07,8.798937332,2.17,1.49,9.35
114.01420105293856,22.694360136930776,3,193228,2512772,26.64,218.48,0.08,7.98714286,3.4,3.85,6.88
114.01420105293856,22.694360136930776,4,193228,2512772,30.62,193.44,0.09,8.95364859,3.6,2.6,5.19
114.01420105293856,22.694360136930776,5,193228,2512772,25.85,165.31,0.08,7.391867112,4.93,3.04,4.86
114.01420007462508,22.69440524428244,1,193228,2512777,36.62,160.45,0.06,9.0806892,1.44,13.16,11.21
114.01420007462508,22.69440524428244,2,193228,2512777,34.53,219.92,0.06,9.052314709,1.81,1.56,8.08
114.01420007462508,22.69440524428244,3,193228,2512777,31.41,186.27,0.06,8.418657092,3.21,2.4,6.52
114.01420007462508,22.69440524428244,4,193228,2512777,28.79,213.45,0.09,9.189680037,3.4,3.16,4.94
114.01420007462508,22.69440524428244,5,193228,2512777,24.1,175.27,0.09,9.11510782,4.19,3.59,3.8
114.01419909630911,22.694450351633808,1,193228,2512782,31.66,160.88,0.08,7.553927287,1.03,11.85,8.39
114.01419909630911,22.694450351633808,2,193228,2512782,35.94,194.68,0.08,8.942849721,2.35,1.17,9.36
114.01419909630911,22.694450351633808,3,193228,2512782,34.46,154.17,0.08,8.986119917,3.29,3.35,7.02
114.01419909630911,22.694450351633808,4,193228,2512782,26.13,189.47,0.08,8.783530933,4.88,3.35,6.12
114.01419909630911,22.694450351633808,5,193228,2512782,24.16,164.53,0.08,9.460381864,4.59,3.74,3.55
114.01419811799067,22.69449545898488,1,193228,2512787,29.17,201.75,0.08,9.378266044,1.11,13.97,12.37
114.01419811799067,22.69449545898488,2,193228,2512787,28.65,154.64,0.07,7.681398937,1.96,1.27,9.31
114.01419811799067,22.69449545898488,3,193228,2512787,30.49,208.83,0.08,9.319661128,3.66,2.52,7.13
114.01419811799067,22.69449545898488,4,193228,2512787,26.56,191.28,0.08,8.624829003,4.97,3.07,5.15
114.01419811799067,22.69449545898488,5,193228,2512787,24.16,232.52,0.08,8.17776781,6.23,2.75,3.55
114.01419713966976,22.69454056633567,1,193228,2512792,31.28,203.89,0.06,7.587251777,1.01,13.76,12.52
114.01419713966976,22.69454056633567,2,193228,2512792,34.22,213.43,0.06,8.669994363,2.55,1.51,9.37
114.01419713966976,22.69454056633567,3,193228,2512792,26.64,211.58,0.08,9.158472032,3.36,2.2,6.67
114.01419713966976,22.69454056633567,4,193228,2512792,32.58,157.34,0.07,9.388457017,3.95,2.52,6.66
114.01419713966976,22.69454056633567,5,193228,2512792,33.32,198.54,0.09,8.963848437,5.79,3.03,4.8
114.01419616134636,22.69458567368616,1,193228,2512797,26.59,166.8,0.06,9.002708017,1.11,6.67,10.35
114.01419616134636,22.69458567368616,2,193228,2512797,31.76,172.98,0.07,9.094217779,2.53,4.84,9.62
114.01419616134636,22.69458567368616,3,193228,2512797,28.18,166.37,0.08,8.207815047,2.79,4.14,8.65
114.01419616134636,22.69458567368616,4,193228,2512797,32.67,188.68,0.08,7.506304643,4.46,4.65,6.03
114.01419616134636,22.69458567368616,5,193228,2512797,27.38,195.94,0.09,9.350889395,4.65,4.9,4.06
114.01419518302043,22.694630781036352,1,193228,2512802,25.98,210.02,0.08,7.749374913,1.44,7.01,8.59
114.01419518302043,22.694630781036352,2,193228,2512802,30.15,166.84,0.07,8.935316166,1.85,4.1,8.59
114.01419518302043,22.694630781036352,3,193228,2512802,26.38,211.32,0.07,8.846177484,2.95,3.47,8.42
114.01419518302043,22.694630781036352,4,193228,2512802,29.31,165.95,0.07,7.60000812,4.24,4.24,6.78
114.01419518302043,22.694630781036352,5,193228,2512802,24.24,166.53,0.09,8.547947106,4.54,3.29,3.78
114.01419420469207,22.694675888386257,1,193228,2512807,33.76,198.27,0.06,8.62976877,1.17,8.18,10.11
114.01419420469207,22.694675888386257,2,193228,2512807,30.65,157.12,0.08,8.022159273,2.56,5.93,7.83
114.01419420469207,22.694675888386257,3,193228,2512807,29.76,190.12,0.08,7.604219297,2.6,4.08,8.18
114.01419420469207,22.694675888386257,4,193228,2512807,32.84,160.5,0.07,8.269358027,5.02,3.88,5.15
114.01419420469207,22.694675888386257,5,193228,2512807,27.32,220.96,0.09,9.27647377,4.19,2.55,5.23
114.0141932263612,22.694720995735864,1,193228,2512812,33.65,159.72,0.06,9.299875938,1.18,5.9,11.98
114.0141932263612,22.694720995735864,2,193228,2512812,33.27,177.53,0.06,7.384003798,2.37,5.97,7.25
114.0141932263612,22.694720995735864,3,193228,2512812,29.92,163.78,0.06,9.325037996,2.61,3.84,7.42
114.0141932263612,22.694720995735864,4,193228,2512812,26.64,179.71,0.07,8.986075489,4.83,2.25,6.2
114.0141932263612,22.694720995735864,5,193228,2512812,24.22,181.6,0.09,8.659001976,5.74,2.95,3.91
114.01426923233298,22.693458897533183,1,193233,2512672,30,157.98,0.06,9.351939508,0.98,10.68,10.72
114.01426923233298,22.693458897533183,2,193233,2512672,36.43,166.87,0.07,9.468928933,1.98,4.75,9.13
114.01426923233298,22.693458897533183,3,193233,2512672,34.79,223.64,0.08,7.746845635,2.7,3.51,7.74
114.01426923233298,22.693458897533183,4,193233,2512672,24.36,217.62,0.09,8.724458102,3.41,3.28,4.83
114.01426923233298,22.693458897533183,5,193233,2512672,28.38,164.5,0.08,9.452242206,4.73,2.91,4.48
114.01426825408502,22.69350400489273,1,193233,2512677,29.03,174.15,0.08,8.092220271,1.08,8.03,11.44
114.01426825408502,22.69350400489273,2,193233,2512677,32.17,192.43,0.07,7.79666435,2.29,5.24,9.84
114.01426825408502,22.69350400489273,3,193233,2512677,27.87,205.53,0.08,8.940041511,3.85,3.71,8.03
114.01426825408502,22.69350400489273,4,193233,2512677,26.47,177.93,0.07,9.10568943,4.54,2.7,6.01
114.01426825408502,22.69350400489273,5,193233,2512677,26.07,222.27,0.09,9.09063853,4.4,3.53,4.21
114.01426727583458,22.69354911225199,1,193233,2512682,28.34,191.82,0.07,8.62355753,1.46,9.4,8.71
114.01426727583458,22.69354911225199,2,193233,2512682,25.87,191.89,0.07,9.330192901,2.08,4.99,7.34
114.01426727583458,22.69354911225199,3,193233,2512682,35.24,185.71,0.08,8.710066418,3.16,3.8,6.27
114.01426727583458,22.69354911225199,4,193233,2512682,35.45,217.78,0.08,9.131035743,3.92,4.02,6.63
114.01426727583458,22.69354911225199,5,193233,2512682,25.84,167.74,0.07,8.849722542,6.22,4.21,3.77
114.01426629758164,22.693594219610944,1,193233,2512687,28.19,210.34,0.07,9.159284143,1.46,6.27,11.73
114.01426629758164,22.693594219610944,2,193233,2512687,29.35,178.66,0.09,8.565636294,2.33,4.94,10.24
114.01426629758164,22.693594219610944,3,193233,2512687,27.38,155.65,0.06,8.944190902,2.9,3.15,7.04
114.01426629758164,22.693594219610944,4,193233,2512687,25.16,211.25,0.09,7.856686737,4.18,3.07,6.2
114.01426629758164,22.693594219610944,5,193233,2512687,30.64,189.5,0.09,8.674239803,4.32,3.82,5.22
114.01426531932624,22.69363932696961,1,193233,2512692,37.15,182.12,0.06,8.392270811,1.04,6.9,12.22
114.01426531932624,22.69363932696961,2,193233,2512692,25.34,216.67,0.07,9.416795745,2.17,4.04,9.06
114.01426531932624,22.69363932696961,3,193233,2512692,28.66,157.29,0.06,8.889934437,2.63,3.61,6.15
114.01426531932624,22.69363932696961,4,193233,2512692,31.4,166.13,0.09,7.670350435,3.9,3.54,4.9
114.01426531932624,22.69363932696961,5,193233,2512692,30.2,186.83,0.08,7.282764786,5.35,2.21,5.15
114.01426434106834,22.69368443432798,1,193233,2512697,31.04,220.2,0.06,9.033768623,1.43,5.93,10.02
114.01426434106834,22.69368443432798,2,193233,2512697,26.42,199,0.07,8.970306132,1.92,6.58,9.13
114.01426434106834,22.69368443432798,3,193233,2512697,26.19,155.46,0.07,8.401291527,3.05,4.7,6.91
114.01426434106834,22.69368443432798,4,193233,2512697,35.17,184.34,0.09,8.804477427,5.11,3.38,5.93
114.01426434106834,22.69368443432798,5,193233,2512697,32.23,230.52,0.08,8.591078442,4.38,3.06,4.17
114.01426336280797,22.69372954168606,1,193233,2512702,29.6,163.58,0.06,7.629659487,1.31,9.25,10.05
114.01426336280797,22.69372954168606,2,193233,2512702,26.76,209.27,0.08,9.307731729,2.53,6.09,8.2
114.01426336280797,22.69372954168606,3,193233,2512702,27.53,177.72,0.06,8.598579715,2.77,4.63,7.9
114.01426336280797,22.69372954168606,4,193233,2512702,26.96,160.95,0.07,8.807149697,4.64,3.3,4.83
114.01426336280797,22.69372954168606,5,193233,2512702,31.26,179.83,0.08,7.90922502,5.01,3.83,4.44
114.0142623845451,22.69377464904384,1,193233,2512707,37.76,196.04,0.06,9.163279191,1.27,11.39,8.65
114.0142623845451,22.69377464904384,2,193233,2512707,27.63,193.8,0.08,7.66905215,2.73,2.05,10.27
114.0142623845451,22.69377464904384,3,193233,2512707,28.1,221,0.07,9.094828371,2.79,2.1,8.39
114.0142623845451,22.69377464904384,4,193233,2512707,29.71,168.21,0.07,9.028365014,4.85,2.92,6.71
114.0142623845451,22.69377464904384,5,193233,2512707,27.8,204.7,0.07,7.444333592,5.78,3.5,4.31
114.01426140627976,22.69381975640133,1,193233,2512712,27.43,219.5,0.06,8.801340732,1.13,10.21,10.94
114.01426140627976,22.69381975640133,2,193233,2512712,35.53,199.71,0.08,8.577206,1.83,1.85,7.4
114.01426140627976,22.69381975640133,3,193233,2512712,28.75,213.68,0.08,7.936403495,2.8,2.59,7.32
114.01426140627976,22.69381975640133,4,193233,2512712,24.25,195.82,0.07,7.49599446,4.99,3.85,6.02
114.01426140627976,22.69381975640133,5,193233,2512712,28.99,227.26,0.08,8.532329656,4.43,3.75,4.85
114.01426042801197,22.693864863758527,1,193233,2512717,27.97,199.37,0.07,9.173208187,1.24,10.98,11.59
114.01426042801197,22.693864863758527,2,193233,2512717,25.98,186.34,0.07,8.598706644,2.35,2.57,10.14
114.01426042801197,22.693864863758527,3,193233,2512717,34.44,161.22,0.09,8.808117989,3.81,2.53,8.57
114.01426042801197,22.693864863758527,4,193233,2512717,30.92,219.33,0.09,7.905438265,3.63,3.33,6.36
114.01426042801197,22.693864863758527,5,193233,2512717,26.16,174.62,0.09,8.854038543,4.62,2.97,3.78
114.01425944974164,22.693909971115428,1,193233,2512722,34.42,194.49,0.08,8.982669885,1.18,14.8,11.11
114.01425944974164,22.693909971115428,2,193233,2512722,35.08,161.79,0.08,8.110640862,2.59,3.37,10.76
114.01425944974164,22.693909971115428,3,193233,2512722,29.58,166.74,0.06,9.251763745,2.85,2.84,7.08
114.01425944974164,22.693909971115428,4,193233,2512722,25.54,157.65,0.08,8.858288252,4.22,3.38,6.56
114.01425944974164,22.693909971115428,5,193233,2512722,29.93,186.14,0.09,8.840279874,5.7,2.87,4.2
114.01425847146884,22.69395507847204,1,193233,2512727,35.8,186.22,0.07,8.56357612,1.31,9.2,9.84
114.01425847146884,22.69395507847204,2,193233,2512727,25.53,153.4,0.08,7.84416551,2.32,1.53,10.14
114.01425847146884,22.69395507847204,3,193233,2512727,34.78,209.58,0.06,8.423240009,2.9,3.34,7.87
114.01425847146884,22.69395507847204,4,193233,2512727,32.83,157.78,0.09,9.414926222,4.17,3.63,6.38
114.01425847146884,22.69395507847204,5,193233,2512727,31.57,175.48,0.08,8.496409349,5.66,3.22,4.76
114.01425749319355,22.694000185828354,1,193233,2512732,37.14,214.79,0.08,8.577129962,1.01,7.61,9.15
114.01425749319355,22.694000185828354,2,193233,2512732,32.79,190.06,0.09,8.675304896,2.64,1.06,9.35
114.01425749319355,22.694000185828354,3,193233,2512732,29.07,171.02,0.08,7.44913132,3.03,2.3,7.86
114.01425749319355,22.694000185828354,4,193233,2512732,32.59,163.42,0.08,8.427792597,4.98,2.45,6.57
114.01425749319355,22.694000185828354,5,193233,2512732,29.07,233.34,0.07,9.27397895,4.91,2.9,4.64
114.01425651491584,22.694045293184367,1,193233,2512737,27.38,207.2,0.07,8.866389442,1.43,9.68,9.04
114.01425651491584,22.694045293184367,2,193233,2512737,30.69,163.78,0.07,9.048824316,2.55,2.32,9.53
114.01425651491584,22.694045293184367,3,193233,2512737,26.58,230.84,0.07,9.098115215,2.62,2.58,6.73
114.01425651491584,22.694045293184367,4,193233,2512737,24.89,186.08,0.07,8.194591361,4.25,3.41,5.74
114.01425651491584,22.694045293184367,5,193233,2512737,25.47,171.69,0.07,8.626454796,5.57,2.59,4.02
