lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0068285032,22.7004161955,1,193293,2512892,23.71,200.74,0.09,8.34,1.32,3.38,11.94
114.0068676187,22.7003752561,2,193293,2512892,24.14,217.19,0.09,7.79,2.11,2.43,9.64
114.0068477526,22.7005162717,3,193293,2512892,20.09,223.98,0.07,8.03,3.09,1.42,9.49
114.0067234170,22.7004619821,4,193293,2512892,23.53,183.61,0.09,8.64,3.71,1.97,8.51
114.0067716400,22.7005429001,5,193293,2512892,23.42,236.05,0.11,8.00,4.86,1.61,6.31
114.0069079178,22.7004800374,1,193293,2512897,24.39,161.82,0.07,8.36,1.24,3.37,10.31
114.0068279321,22.7004620263,2,193293,2512897,23.40,201.08,0.06,8.50,2.19,1.93,11.17
114.0069020723,22.7004868114,3,193293,2512897,23.29,178.77,0.10,8.48,3.47,1.83,10.81
114.0067447776,22.7005755869,4,193293,2512897,20.59,170.16,0.09,7.70,3.34,1.53,7.14
114.0068009994,22.7005467646,5,193293,2512897,21.48,190.08,0.09,7.97,5.53,1.97,4.88
114.0068774923,22.7006115817,1,193293,2512902,19.91,204.06,0.07,9.50,1.07,2.69,12.70
114.0068569676,22.7004583071,2,193293,2512902,22.85,184.29,0.06,8.09,1.76,2.62,12.55
114.0067746992,22.7004887361,3,193293,2512902,18.64,233.30,0.09,8.47,2.89,2.20,9.46
114.0068975931,22.7006337687,4,193293,2512902,21.16,190.25,0.10,8.43,4.96,2.46,7.00
114.0068348569,22.7005074017,5,193293,2512902,23.57,188.87,0.09,7.60,4.53,1.81,4.94
114.0067224129,22.7005587628,1,193293,2512907,22.90,169.47,0.07,9.50,1.35,4.34,14.86
114.0068456075,22.7005179403,2,193293,2512907,27.54,202.45,0.08,9.07,2.21,1.75,10.22
114.0068940551,22.7006402786,3,193293,2512907,23.96,184.80,0.06,8.45,3.18,1.53,9.05
114.0067962075,22.7005336712,4,193293,2512907,17.21,149.14,0.09,9.11,3.86,1.62,6.26
114.0067790562,22.7005394445,5,193293,2512907,25.95,183.23,0.08,7.53,5.56,1.33,5.99
114.0067677862,22.7006295273,1,193293,2512912,24.32,186.27,0.07,8.27,1.49,5.54,13.43
114.0067502443,22.7006600063,2,193293,2512912,28.31,167.24,0.07,8.44,2.52,2.57,9.92
114.0068522123,22.7006415283,3,193293,2512912,24.77,185.89,0.06,9.50,3.65,1.58,8.65
114.0067434544,22.7006348765,4,193293,2512912,19.10,190.68,0.10,7.35,4.76,1.40,7.68
114.0067172652,22.7005592236,5,193293,2512912,26.42,213.56,0.09,9.50,5.33,1.94,4.34
114.0068296726,22.7006735233,1,193293,2512917,30.86,158.85,0.08,8.71,1.14,4.55,10.45
114.0068132374,22.7006121203,2,193293,2512917,25.93,209.90,0.06,9.12,2.23,2.29,10.10
114.0067352400,22.7006532602,3,193293,2512917,23.87,184.82,0.06,8.37,3.53,1.67,8.14
114.0067422845,22.7006627187,4,193293,2512917,23.36,208.27,0.08,8.32,3.85,1.89,6.01
114.0068299345,22.7007303006,5,193293,2512917,16.41,164.63,0.07,8.21,5.86,1.40,4.69
114.0067279474,22.7007236174,1,193293,2512922,19.12,194.52,0.06,9.50,1.19,3.92,11.68
114.0067476648,22.7006261346,2,193293,2512922,23.14,182.21,0.07,8.89,2.22,2.23,8.74
114.0067268015,22.7007626938,3,193293,2512922,20.91,180.24,0.06,8.58,3.08,1.44,8.82
114.0067770394,22.7006992395,4,193293,2512922,20.21,220.94,0.07,8.94,4.51,1.96,7.09
114.0067789874,22.7007335843,5,193293,2512922,26.74,169.30,0.09,8.18,4.52,1.36,5.56
114.0068301796,22.6990346634,1,193298,2512732,23.45,184.51,0.06,8.74,1.30,3.91,12.42
114.0069504493,22.6990747334,2,193298,2512732,28.82,164.05,0.06,8.65,1.85,3.00,10.70
114.0068636077,22.6990778933,3,193298,2512732,21.95,213.41,0.06,8.68,3.47,1.32,9.24
114.0068324240,22.6990203329,4,193298,2512732,21.79,228.56,0.07,8.85,4.08,1.25,7.50
114.0068821479,22.6989581992,5,193298,2512732,24.64,169.09,0.08,9.34,5.97,1.84,4.75
114.0067990243,22.6989961716,1,193298,2512737,27.37,181.39,0.07,8.08,0.99,3.67,13.13
114.0068892762,22.6989747945,2,193298,2512737,19.02,187.65,0.06,7.45,1.83,2.17,9.91
114.0068994237,22.6991502129,3,193298,2512737,19.83,153.35,0.06,8.38,2.83,2.10,8.16
114.0069800417,22.6991193044,4,193298,2512737,20.67,201.20,0.09,8.44,4.14,1.73,5.82
114.0068139030,22.6991392161,5,193298,2512737,18.99,211.90,0.07,7.19,5.54,1.85,4.76
114.0067917133,22.6991872407,1,193298,2512742,26.68,200.18,0.06,9.47,1.20,3.72,12.95
114.0068395083,22.6990100447,2,193298,2512742,23.12,161.96,0.06,9.50,1.89,2.52,10.13
114.0069266228,22.6991564013,3,193298,2512742,21.16,226.52,0.07,7.52,2.89,1.58,6.77
114.0069328735,22.6991877764,4,193298,2512742,27.19,207.82,0.07,8.61,3.97,1.99,5.96
114.0068469691,22.6991542539,5,193298,2512742,23.35,181.53,0.08,8.55,5.26,1.76,5.46
114.0069055618,22.6990899805,1,193298,2512747,24.73,226.97,0.06,8.91,1.02,3.92,12.58
114.0068123325,22.6991154529,2,193298,2512747,22.38,219.53,0.06,9.50,2.54,1.93,12.22
114.0068597935,22.6991352525,3,193298,2512747,27.70,170.07,0.09,8.19,2.92,1.49,6.78
114.0069152995,22.6991446616,4,193298,2512747,18.92,182.40,0.08,9.47,4.61,2.19,7.39
114.0068089339,22.6991108788,5,193298,2512747,17.79,170.18,0.08,8.11,5.20,1.71,4.86
114.0068649297,22.6992612642,1,193298,2512752,18.73,176.03,0.06,9.15,1.26,3.42,10.55
114.0068262266,22.6991134976,2,193298,2512752,25.72,169.05,0.08,9.07,2.64,2.56,12.78
114.0069849955,22.6991242558,3,193298,2512752,26.39,188.39,0.06,8.88,3.29,2.15,8.24
114.0069120490,22.6992341679,4,193298,2512752,19.64,196.52,0.09,8.66,4.74,1.58,7.32
114.0068126086,22.6991729731,5,193298,2512752,19.43,233.75,0.11,9.09,5.63,2.38,4.96
114.0068885257,22.6992726096,1,193298,2512757,23.01,156.20,0.08,8.53,1.50,4.38,13.04
114.0069545534,22.6993257894,2,193298,2512757,20.65,192.89,0.07,9.12,2.31,2.53,11.90
114.0068957833,22.6991392475,3,193298,2512757,28.80,188.93,0.07,8.86,2.99,1.74,9.26
114.0069574855,22.6991616260,4,193298,2512757,20.57,231.03,0.08,8.75,4.12,1.59,5.47
114.0068339815,22.6993365243,5,193298,2512757,22.49,232.17,0.08,7.98,4.08,1.41,5.20
114.0068950076,22.6993468314,1,193298,2512762,27.71,197.65,0.07,8.76,1.42,3.50,10.19
114.0068989092,22.6992558590,2,193298,2512762,24.82,175.99,0.07,9.39,2.28,2.88,11.71
114.0068967282,22.6992990728,3,193298,2512762,28.57,205.88,0.09,7.88,3.39,1.34,8.32
114.0069072788,22.6992939208,4,193298,2512762,23.89,199.54,0.08,7.72,3.58,1.40,6.58
114.0068592973,22.6992538211,5,193298,2512762,19.68,168.29,0.08,9.50,6.02,1.36,5.16
114.0069300837,22.6993788954,1,193298,2512767,24.87,169.94,0.07,8.33,1.40,3.35,12.71
114.0068322980,22.6993105710,2,193298,2512767,25.70,223.47,0.08,8.52,2.33,1.89,10.40
114.0069263544,22.6992372979,3,193298,2512767,20.75,177.95,0.09,7.94,3.96,2.12,7.34
114.0067923872,22.6993553651,4,193298,2512767,24.73,190.75,0.09,8.25,3.47,1.69,6.44
114.0069253186,22.6993354979,5,193298,2512767,19.78,166.81,0.10,8.78,5.76,1.56,5.11
114.0068885317,22.6993204569,1,193298,2512772,22.00,195.75,0.07,9.21,1.38,3.46,14.32
114.0069062707,22.6994588030,2,193298,2512772,22.06,171.57,0.07,8.14,1.92,2.47,10.42
114.0068342940,22.6993156652,3,193298,2512772,24.22,169.01,0.07,8.45,2.46,1.60,7.96
114.0069755707,22.6993241488,4,193298,2512772,25.98,178.27,0.07,7.99,3.57,1.69,8.00
114.0069440392,22.6993953181,5,193298,2512772,25.37,200.82,0.09,7.71,4.55,1.42,4.90
114.0069121104,22.6994786250,1,193298,2512777,25.71,179.31,0.06,8.00,1.06,3.15,11.95
114.0069006231,22.6993758894,2,193298,2512777,20.17,225.66,0.07,8.71,2.51,2.04,10.26
114.0069495781,22.6994134016,3,193298,2512777,19.57,151.51,0.08,9.50,3.32,1.78,8.90
114.0069020097,22.6993664808,4,193298,2512777,20.17,204.84,0.09,8.62,3.58,1.09,7.97
114.0068155465,22.6993894380,5,193298,2512777,21.59,173.37,0.09,8.52,6.01,2.40,5.16
114.0067944625,22.6995621722,1,193298,2512782,23.15,208.47,0.07,8.17,1.09,4.03,10.13
114.0068416356,22.6994867588,2,193298,2512782,24.78,190.27,0.06,9.23,1.88,2.33,9.26
114.0069515710,22.6995254606,3,193298,2512782,25.82,184.96,0.08,9.50,3.49,1.31,9.14
114.0068792370,22.6993636878,4,193298,2512782,22.67,195.37,0.09,8.14,4.10,1.75,7.36
114.0067956329,22.6995272454,5,193298,2512782,16.63,195.04,0.08,8.91,4.99,1.53,6.05
114.0067859028,22.6994880800,1,193298,2512787,22.83,186.17,0.08,8.92,1.08,4.47,13.30
114.0069228031,22.6994139795,2,193298,2512787,26.23,174.67,0.07,7.96,2.70,2.37,11.05
114.0069380100,22.6995141789,3,193298,2512787,19.42,215.62,0.08,8.72,3.78,1.76,9.22
114.0068330733,22.6994823180,4,193298,2512787,25.62,192.09,0.07,9.16,4.59,1.59,5.87
114.0067872786,22.6994279103,5,193298,2512787,17.81,221.68,0.07,8.77,5.30,2.31,4.07
114.0068252870,22.6995763982,1,193298,2512792,29.74,190.58,0.06,9.35,1.02,3.23,10.46
114.0069108347,22.6996161990,2,193298,2512792,23.62,190.20,0.07,8.16,1.94,2.40,11.23
114.0068467182,22.6995642165,3,193298,2512792,25.50,209.18,0.07,9.05,4.05,1.41,6.66
114.0068862706,22.6994897050,4,193298,2512792,17.87,211.95,0.07,8.78,4.87,1.75,7.04
114.0068788705,22.6995295329,5,193298,2512792,23.33,222.61,0.08,8.22,5.32,2.60,5.57
114.0068293901,22.6995918351,1,193298,2512797,20.11,167.76,0.06,8.17,1.28,3.00,11.54
114.0069446599,22.6995509800,2,193298,2512797,28.10,167.03,0.08,7.67,1.92,2.02,10.33
114.0069352726,22.6995994057,3,193298,2512797,20.52,209.16,0.08,9.07,3.68,1.58,9.77
114.0069368754,22.6996495477,4,193298,2512797,25.72,172.50,0.09,7.91,5.04,1.60,7.79
114.0069273475,22.6996531768,5,193298,2512797,23.21,189.94,0.08,8.66,4.27,1.31,3.89
114.0068535284,22.6996795734,1,193298,2512802,27.13,201.98,0.08,8.90,1.26,3.09,12.14
114.0069377624,22.6996362532,2,193298,2512802,26.41,203.11,0.06,7.85,2.58,3.07,8.18
114.0069532414,22.6996063604,3,193298,2512802,20.14,232.86,0.09,8.34,2.60,2.06,6.53
114.0068327805,22.6997371705,4,193298,2512802,25.92,196.72,0.08,9.31,4.42,1.31,7.02
114.0068286242,22.6995702996,5,193298,2512802,21.84,176.58,0.08,8.38,5.53,1.51,5.95
114.0068241616,22.6996463156,1,193298,2512807,29.34,188.31,0.08,9.37,1.01,4.18,12.24
114.0069734970,22.6996338802,2,193298,2512807,23.02,216.19,0.08,9.14,2.32,1.80,10.55
114.0069540271,22.6997664247,3,193298,2512807,22.21,150.49,0.07,7.13,3.03,1.43,7.85
114.0068674624,22.6997523646,4,193298,2512807,18.58,240.31,0.08,8.83,4.02,1.74,6.08
114.0069449985,22.6997831841,5,193298,2512807,21.35,182.34,0.09,8.37,5.22,2.15,4.73
114.0067885656,22.6996876219,1,193298,2512812,24.84,159.68,0.07,8.57,1.06,3.78,11.44
114.0068932029,22.6997349394,2,193298,2512812,25.58,231.90,0.07,9.20,2.08,2.29,11.41
114.0069266793,22.6997316370,3,193298,2512812,20.69,169.39,0.07,8.73,3.50,1.75,7.48
114.0068310480,22.6997168215,4,193298,2512812,21.11,207.97,0.07,7.58,3.82,1.73,5.92
114.0068692250,22.6996367973,5,193298,2512812,16.50,153.15,0.10,8.98,5.53,1.62,5.17
114.0068736128,22.6998444844,1,193298,2512817,20.54,219.03,0.08,8.58,1.14,3.58,12.07
114.0068123003,22.6997867835,2,193298,2512817,18.55,148.03,0.06,8.07,2.39,2.46,11.50
114.0068454663,22.6998736469,3,193298,2512817,23.82,169.32,0.08,8.58,2.85,1.38,10.78
114.0068208354,22.6997421962,4,193298,2512817,26.31,214.90,0.09,7.42,4.23,1.58,6.56
114.0068627032,22.6996890801,5,193298,2512817,19.70,213.94,0.08,9.49,4.55,1.34,4.04
114.0069161048,22.6999085164,1,193298,2512822,24.83,162.25,0.06,7.57,1.16,5.04,9.83
114.0068045333,22.6997508634,2,193298,2512822,24.18,163.43,0.07,9.06,1.96,2.25,8.93
114.0069549530,22.6999091938,3,193298,2512822,19.95,192.90,0.07,9.45,3.48,1.94,9.26
114.0069050011,22.6999109614,4,193298,2512822,20.14,196.23,0.08,7.12,4.42,1.64,7.66
114.0069303404,22.6997266611,5,193298,2512822,21.20,166.85,0.06,8.96,5.99,1.57,4.43
114.0068527702,22.6999224624,1,193298,2512827,23.92,179.62,0.07,7.40,1.39,3.16,11.78
114.0068681928,22.6999346846,2,193298,2512827,23.70,197.35,0.08,7.42,2.20,2.53,10.15
114.0068546003,22.6999112470,3,193298,2512827,22.34,174.99,0.06,7.32,3.18,1.97,6.74
114.0068040849,22.6999433632,4,193298,2512827,21.05,156.18,0.07,8.43,4.55,2.29,7.90
114.0068504330,22.6998447788,5,193298,2512827,23.84,202.59,0.07,8.08,4.24,1.91,4.28
114.0069262537,22.6998653549,1,193298,2512832,27.05,158.21,0.08,9.41,1.53,3.12,14.81
114.0069322914,22.6998520661,2,193298,2512832,26.75,216.45,0.06,9.49,2.21,2.14,8.69
114.0069214846,22.6998942971,3,193298,2512832,21.54,168.80,0.09,8.93,3.35,1.65,8.16
114.0069164451,22.6998516036,4,193298,2512832,18.78,183.76,0.09,7.45,4.10,2.21,6.53
114.0069426876,22.6999237436,5,193298,2512832,25.14,160.54,0.10,9.35,5.20,1.56,5.78
114.0069078980,22.7000584978,1,193298,2512837,26.84,159.85,0.06,9.50,1.51,3.87,10.08
114.0068408980,22.6999966531,2,193298,2512837,29.53,227.49,0.06,8.39,1.98,2.42,9.94
114.0068967609,22.6998931895,3,193298,2512837,25.16,182.23,0.08,8.16,3.70,1.62,9.90
114.0068188636,22.7000358986,4,193298,2512837,20.81,170.40,0.08,7.92,4.96,1.53,8.11
114.0068262377,22.6998933680,5,193298,2512837,19.62,228.04,0.09,8.40,5.60,1.70,4.67
114.0068762052,22.6999255547,1,193298,2512842,29.30,174.94,0.06,9.11,1.44,4.04,11.57
114.0068829440,22.6999701113,2,193298,2512842,23.98,168.02,0.07,8.85,2.48,1.56,10.01
114.0068220580,22.6999067135,3,193298,2512842,19.72,214.71,0.07,9.18,3.33,1.74,9.98
114.0069483056,22.7000126864,4,193298,2512842,18.05,153.75,0.08,8.01,4.90,2.06,6.06
114.0068695115,22.7000231445,5,193298,2512842,18.55,175.16,0.08,8.57,4.66,2.00,4.67
114.0069246396,22.7000454842,1,193298,2512847,24.43,205.20,0.07,7.88,1.45,5.25,12.61
114.0068242930,22.6999971991,2,193298,2512847,25.55,178.37,0.08,8.90,1.73,2.04,12.83
114.0069142879,22.7000994900,3,193298,2512847,18.86,226.64,0.07,8.92,3.33,1.67,9.38
114.0068987684,22.7001076905,4,193298,2512847,20.17,154.68,0.08,8.17,4.76,1.74,8.09
114.0068873206,22.6999955808,5,193298,2512847,26.04,172.08,0.08,8.76,4.85,1.77,4.60
114.0068211984,22.7000096354,1,193298,2512852,21.50,179.47,0.06,9.09,1.55,4.08,10.03
114.0068375237,22.7001271467,2,193298,2512852,25.54,174.08,0.06,8.41,2.15,2.00,10.78
114.0068325161,22.7001821174,3,193298,2512852,21.04,179.11,0.08,9.13,2.59,2.03,9.97
114.0069252955,22.7000798665,4,193298,2512852,22.54,207.17,0.07,9.50,4.71,1.36,7.72
114.0068421134,22.7000688576,5,193298,2512852,20.47,227.53,0.07,8.39,4.53,1.34,5.59
114.0069012081,22.7001578516,1,193298,2512857,26.62,190.99,0.06,8.44,1.17,3.47,13.91
114.0068466161,22.7001545621,2,193298,2512857,23.37,168.53,0.06,7.66,2.02,2.52,11.90
114.0069431095,22.7001138010,3,193298,2512857,28.13,226.56,0.06,8.42,3.07,1.21,8.29
114.0068329208,22.7000950323,4,193298,2512857,20.59,173.53,0.10,9.50,4.66,1.58,5.51
114.0068069951,22.7001551054,5,193298,2512857,26.66,217.70,0.08,8.48,6.06,2.20,5.40
114.0069191183,22.7001716075,1,193298,2512862,25.46,211.69,0.07,9.21,1.16,3.79,13.94
114.0068437048,22.7001683659,2,193298,2512862,28.76,201.60,0.07,8.22,1.95,2.26,8.35
114.0068727023,22.7001759000,3,193298,2512862,24.82,199.24,0.06,8.90,2.88,1.35,10.51
114.0068469208,22.7001300319,4,193298,2512862,28.23,232.29,0.07,9.50,4.62,1.92,7.03
114.0068771020,22.7001553943,5,193298,2512862,18.41,211.97,0.09,9.37,4.62,1.46,6.36
114.0069288573,22.7002160751,1,193298,2512867,27.15,216.27,0.07,8.83,1.29,4.47,12.02
114.0068715550,22.7001691346,2,193298,2512867,26.68,184.98,0.07,8.42,2.46,2.82,9.78
114.0068483485,22.7002057978,3,193298,2512867,25.07,198.91,0.07,9.04,3.89,2.22,9.13
114.0068498978,22.7003132552,4,193298,2512867,19.37,218.20,0.08,8.48,3.91,2.06,7.63
114.0067943819,22.7001900970,5,193298,2512867,17.18,196.15,0.08,8.57,5.98,1.74,3.97
114.0067691950,22.7002390368,1,193298,2512872,26.44,155.21,0.07,9.50,1.26,3.50,14.03
114.0069452514,22.7002605479,2,193298,2512872,21.73,217.75,0.07,8.97,2.02,2.23,10.69
114.0068331008,22.7003714911,3,193298,2512872,26.23,218.92,0.08,8.53,3.06,1.47,6.73
114.0069140111,22.7002863342,4,193298,2512872,23.04,217.45,0.08,8.85,4.50,1.49,7.25
114.0067877065,22.7003191451,5,193298,2512872,22.18,195.71,0.09,9.43,5.22,1.78,5.08
114.0069267181,22.7002712885,1,193298,2512877,26.17,177.55,0.06,8.46,1.33,3.31,13.33
114.0067680171,22.7002258620,2,193298,2512877,23.98,151.27,0.06,8.00,2.04,2.71,11.41
114.0069424051,22.7003117295,3,193298,2512877,21.38,163.61,0.07,8.59,2.96,1.71,9.54
114.0068665424,22.7003489118,4,193298,2512877,20.78,156.78,0.10,8.68,3.55,1.93,6.36
114.0068195773,22.7002962830,5,193298,2512877,24.65,171.60,0.09,8.50,5.50,1.29,5.44
114.0069227403,22.7003701725,1,193298,2512882,28.39,225.61,0.07,9.40,1.48,3.96,11.84
114.0069036503,22.7003932043,2,193298,2512882,27.15,164.48,0.06,8.93,2.29,2.40,11.26
114.0068613065,22.7003143767,3,193298,2512882,17.75,188.38,0.07,8.33,2.94,1.48,6.77
114.0067716228,22.7004040958,4,193298,2512882,21.70,180.96,0.07,8.84,3.72,1.05,6.94
114.0067951266,22.7004200434,5,193298,2512882,18.79,233.98,0.08,8.90,4.43,1.41,4.49
114.0069347956,22.7004249828,1,193298,2512887,26.71,185.51,0.07,7.50,1.21,3.12,11.82
114.0068785639,22.7003646924,2,193298,2512887,18.25,164.51,0.06,7.04,1.99,2.58,9.97
114.0067998534,22.7003140543,3,193298,2512887,22.84,164.14,0.07,8.56,2.90,1.91,10.08
114.0068740044,22.7003982980,4,193298,2512887,24.98,146.24,0.09,7.96,4.24,2.23,6.88
114.0068128585,22.7004471192,5,193298,2512887,21.43,235.50,0.08,8.66,5.03,1.83,4.21
114.0067595986,22.7004886267,1,193298,2512892,28.63,198.66,0.07,8.73,1.27,3.83,13.21
114.0069427061,22.7004760818,2,193298,2512892,23.48,172.33,0.09,9.28,2.57,2.89,12.40
114.0067600537,22.7005268149,3,193298,2512892,27.46,213.45,0.09,8.94,2.55,1.98,9.66
114.0069454456,22.7004102236,4,193298,2512892,22.42,216.22,0.06,8.16,3.27,1.89,7.51
114.0068643382,22.7004250710,5,193298,2512892,21.98,218.90,0.11,8.99,5.32,1.50,5.44
114.0068439635,22.7005981535,1,193298,2512897,23.79,178.13,0.06,8.37,1.22,4.09,14.08
114.0068609047,22.7005935655,2,193298,2512897,22.65,183.84,0.06,9.50,2.59,2.28,9.79
114.0068296945,22.7005605272,3,193298,2512897,27.98,191.24,0.10,8.84,3.16,1.88,6.73
114.0067817502,22.7005180990,4,193298,2512897,20.12,191.43,0.08,8.63,5.30,2.00,5.96
114.0068521890,22.7005267393,5,193298,2512897,26.95,173.64,0.09,8.00,6.00,1.71,4.31
114.0068295264,22.7005706548,1,193298,2512902,20.32,217.96,0.08,8.26,1.20,4.39,13.18
114.0069472741,22.7005552817,2,193298,2512902,25.04,184.99,0.06,9.21,2.00,3.08,11.23
114.0068053564,22.7006018036,3,193298,2512902,21.55,199.33,0.08,8.66,2.54,2.22,6.95
114.0068598542,22.7004761823,4,193298,2512902,23.89,180.08,0.08,8.86,4.59,1.80,7.10
114.0068566256,22.7004773736,5,193298,2512902,21.28,171.90,0.07,8.40,5.18,1.50,6.32
114.0069061833,22.7005342995,1,193298,2512907,22.81,154.58,0.06,8.50,0.97,3.92,15.55
114.0068001301,22.7005841799,2,193298,2512907,26.66,216.90,0.07,7.83,1.75,2.98,10.12
114.0068905353,22.7006630540,3,193298,2512907,26.54,208.41,0.08,8.18,3.22,1.74,8.12
114.0068633143,22.7005263436,4,193298,2512907,17.96,209.38,0.07,7.79,4.48,1.75,6.66
114.0069544025,22.7004970893,5,193298,2512907,18.15,234.88,0.09,8.42,5.95,2.48,4.82
114.0067587908,22.7006954196,1,193298,2512912,23.57,201.73,0.09,9.35,1.26,3.65,14.88
114.0067585588,22.7007318408,2,193298,2512912,26.05,173.64,0.07,9.14,2.02,1.99,10.52
114.0068156309,22.7007121738,3,193298,2512912,21.46,207.44,0.08,7.73,2.90,1.32,9.01
114.0068138866,22.7006038780,4,193298,2512912,24.52,174.94,0.08,8.37,3.76,2.35,7.08
114.0068809697,22.7006809784,5,193298,2512912,22.76,188.27,0.07,8.91,5.98,1.93,4.39
114.0068813264,22.7007048745,1,193298,2512917,21.82,152.73,0.08,8.87,1.27,4.23,11.92
114.0069384105,22.7006113483,2,193298,2512917,26.74,199.01,0.07,8.48,2.41,2.62,8.34
114.0068548387,22.7007683452,3,193298,2512917,22.65,176.84,0.07,9.46,3.77,1.77,10.13
114.0067820785,22.7006967363,4,193298,2512917,20.98,165.65,0.10,7.80,3.36,1.60,7.61
114.0068360278,22.7007303385,5,193298,2512917,22.46,240.39,0.10,8.63,4.28,1.89,4.56
114.0068103501,22.7008230336,1,193298,2512922,26.70,170.93,0.07,9.22,1.23,4.54,10.04
114.0068421576,22.7006675148,2,193298,2512922,27.46,171.77,0.06,8.34,2.00,1.80,7.99
114.0068036849,22.7006658971,3,193298,2512922,18.89,185.86,0.07,8.25,2.87,1.70,6.90
114.0069409199,22.7007100006,4,193298,2512922,18.48,210.41,0.09,8.64,4.71,1.72,6.50
114.0068453492,22.7006921902,5,193298,2512922,23.86,189.70,0.08,8.75,4.63,1.62,5.12
114.0067988440,22.7007269848,1,193298,2512927,19.60,165.17,0.08,8.73,1.11,4.05,10.21
114.0069207546,22.7007522189,2,193298,2512927,22.01,194.02,0.08,9.50,2.07,2.23,8.89
114.0069269526,22.7007752655,3,193298,2512927,23.53,189.02,0.08,8.40,3.37,2.17,7.55
114.0068800155,22.7006718787,4,193298,2512927,19.25,156.06,0.07,7.80,4.21,1.30,6.26
114.0068039936,22.7006865298,5,193298,2512927,19.56,230.31,0.07,8.72,4.81,1.35,4.90
114.0068509481,22.7008317557,1,193298,2512932,28.68,166.40,0.06,9.05,1.20,3.71,9.68
114.0069491279,22.7008500832,2,193298,2512932,26.90,170.95,0.06,9.25,1.94,2.24,9.84
114.0068049388,22.7007360104,3,193298,2512932,24.95,203.24,0.08,7.29,2.80,1.79,10.36
114.0068659848,22.7009148198,4,193298,2512932,19.23,173.71,0.08,9.50,4.48,1.45,6.25
114.0069069260,22.7007797392,5,193298,2512932,23.29,178.94,0.09,9.05,6.07,1.66,4.03
114.0069362389,22.6990971965,1,193303,2512737,19.79,166.59,0.06,8.32,1.37,3.07,11.17
114.0069725209,22.6990001571,2,193303,2512737,27.24,192.08,0.09,9.44,1.88,1.97,11.44
114.0068551945,22.6990476279,3,193303,2512737,25.06,199.57,0.08,8.35,3.51,2.02,8.18
114.0070023220,22.6991392568,4,193303,2512737,28.29,225.38,0.09,9.50,4.05,1.76,6.65
114.0069638900,22.6990339040,5,193303,2512737,19.68,210.44,0.08,8.36,5.98,1.91,5.56
114.0069513662,22.6991247249,1,193303,2512742,22.26,203.63,0.08,8.32,1.42,4.20,14.63
114.0069703686,22.6990473966,2,193303,2512742,19.70,162.20,0.07,7.54,2.06,2.25,10.42
114.0068663269,22.6991419907,3,193303,2512742,23.89,179.53,0.08,8.40,3.90,2.21,9.86
114.0069488533,22.6991129432,4,193303,2512742,24.34,155.56,0.09,7.62,4.64,1.21,7.50
114.0069940941,22.6990721928,5,193303,2512742,18.10,200.93,0.08,9.27,5.43,1.30,5.63
114.0069714351,22.6991231383,1,193303,2512747,21.19,160.63,0.06,8.74,1.05,4.54,13.91
114.0068785495,22.6992091777,2,193303,2512747,25.00,208.41,0.07,8.02,2.42,2.33,11.93
114.0069375960,22.6991804249,3,193303,2512747,25.91,175.17,0.09,7.42,3.98,2.06,9.67
114.0069043451,22.6992249573,4,193303,2512747,21.76,191.77,0.09,8.38,3.93,1.95,6.01
114.0070259233,22.6992450689,5,193303,2512747,23.48,162.68,0.07,8.59,6.09,1.81,4.45
114.0068584711,22.6991408707,1,193303,2512752,27.50,141.47,0.06,7.76,1.11,4.50,14.66
114.0069991745,22.6991316394,2,193303,2512752,26.71,161.99,0.06,8.81,2.27,2.46,12.44
114.0068408919,22.6991086659,3,193303,2512752,24.54,177.24,0.07,9.46,3.68,1.65,9.19
114.0069222486,22.6991553849,4,193303,2512752,23.64,162.45,0.08,8.07,3.70,1.89,7.67
114.0069800307,22.6992677324,5,193303,2512752,17.80,207.40,0.11,8.43,5.70,2.21,5.36
114.0069915758,22.6991748422,1,193303,2512757,29.62,187.89,0.06,8.43,1.08,2.60,11.65
