lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0246603284,22.6853678422,3,193278,2512877,36.19,160.36,0.10,8.47,3.50,3.71,6.38
114.0247157368,22.6853682282,4,193278,2512877,35.85,160.78,0.08,7.70,4.44,4.65,4.11
114.0246774306,22.6853003570,5,193278,2512877,33.95,203.38,0.09,9.50,6.38,5.59,3.24
114.0246120384,22.6853984579,1,193278,2512882,33.72,199.75,0.08,9.50,1.21,9.42,7.64
114.0247231723,22.6854244548,2,193278,2512882,44.23,189.15,0.08,8.96,2.39,5.38,6.01
114.0247490988,22.6853413411,3,193278,2512882,44.15,243.08,0.09,8.71,4.35,6.11,5.39
114.0245837415,22.6853627454,4,193278,2512882,33.97,160.74,0.07,8.94,4.73,6.48,5.52
114.0247312783,22.6853288421,5,193278,2512882,27.73,227.81,0.07,9.32,5.63,6.38,3.14
114.0246687509,22.6853086443,1,193278,2512887,44.69,193.67,0.08,7.43,1.64,15.16,8.47
114.0246467339,22.6855053547,2,193278,2512887,36.59,213.25,0.08,8.24,2.62,7.90,7.42
114.0246922028,22.6853960091,3,193278,2512887,41.94,185.39,0.07,8.62,4.00,5.64,7.49
114.0245797266,22.6854027903,4,193278,2512887,29.47,176.81,0.08,8.42,4.63,4.28,4.32
114.0247549786,22.6854618203,5,193278,2512887,42.33,157.97,0.11,9.50,6.00,7.14,3.38
114.0246043128,22.6855113067,1,193278,2512892,34.60,208.70,0.06,8.97,1.46,13.34,7.39
114.0246584942,22.6854850971,2,193278,2512892,26.92,246.25,0.09,8.09,2.11,7.95,8.45
114.0246579178,22.6853556677,3,193278,2512892,29.90,148.47,0.07,7.17,4.01,4.35,6.54
114.0246999374,22.6854979150,4,193278,2512892,27.11,151.52,0.07,7.87,4.81,5.26,4.59
114.0246188016,22.6854514483,5,193278,2512892,28.68,187.01,0.07,9.44,4.91,5.59,3.80
114.0246266457,22.6855448421,1,193278,2512897,37.71,234.00,0.06,9.16,1.14,11.55,10.93
114.0246087004,22.6855411600,2,193278,2512897,33.21,190.03,0.07,9.24,2.45,6.57,8.48
114.0245654174,22.6855904169,3,193278,2512897,31.57,190.07,0.08,8.27,2.90,5.82,5.93
114.0246479870,22.6855560220,4,193278,2512897,35.58,211.71,0.10,9.50,3.17,5.13,4.51
114.0246954700,22.6854653460,5,193278,2512897,31.84,193.22,0.10,8.23,3.95,6.62,2.98
114.0247703831,22.6838531300,1,193283,2512707,38.09,209.17,0.07,8.20,1.17,15.64,8.76
114.0246794697,22.6838284899,2,193283,2512707,37.00,194.05,0.07,7.27,2.59,2.97,9.39
114.0247780113,22.6837232662,3,193283,2512707,31.12,182.23,0.07,9.50,3.55,4.21,5.07
114.0247229131,22.6837482681,4,193283,2512707,29.00,175.06,0.07,9.50,4.03,5.78,4.73
114.0246524017,22.6838412370,5,193283,2512707,28.98,158.98,0.07,7.74,5.75,4.23,3.31
114.0247073495,22.6838909733,1,193283,2512712,35.98,236.21,0.08,9.50,1.31,26.05,8.01
114.0247861643,22.6837643962,2,193283,2512712,42.25,202.00,0.05,8.40,2.63,3.54,6.18
114.0247343928,22.6838867135,3,193283,2512712,41.02,219.32,0.08,8.95,3.47,3.97,7.13
114.0247084043,22.6839081799,4,193283,2512712,33.14,253.70,0.06,7.48,4.26,5.45,4.75
114.0247897449,22.6837903098,5,193283,2512712,30.43,147.10,0.10,8.40,5.75,3.04,3.66
114.0246918449,22.6839595593,1,193283,2512717,35.70,196.87,0.08,9.50,1.30,18.91,7.56
114.0247907650,22.6838874649,2,193283,2512717,42.39,216.11,0.08,7.46,2.21,4.71,6.74
114.0247276695,22.6839128447,3,193283,2512717,30.35,134.54,0.08,8.85,2.83,3.04,6.81
114.0247664851,22.6837845504,4,193283,2512717,37.38,242.11,0.06,7.28,3.91,4.09,4.44
114.0246762277,22.6838222855,5,193283,2512717,36.82,177.67,0.07,9.50,6.18,3.46,4.38
114.0248375882,22.6838846992,1,193283,2512722,34.33,189.94,0.08,9.39,1.10,20.87,9.33
114.0246901428,22.6840148258,2,193283,2512722,35.50,191.57,0.08,9.50,2.27,2.49,7.31
114.0248124007,22.6840116129,3,193283,2512722,32.31,204.96,0.07,9.26,2.87,3.88,5.59
114.0246620719,22.6838896298,4,193283,2512722,31.20,180.24,0.06,8.44,3.66,3.96,5.10
114.0248014624,22.6838995843,5,193283,2512722,32.77,187.57,0.06,8.43,6.91,5.28,3.20
114.0247310746,22.6840326402,1,193283,2512727,34.90,165.46,0.05,9.50,1.24,17.54,8.92
114.0247857428,22.6839277746,2,193283,2512727,32.50,198.73,0.07,8.18,2.27,1.94,8.47
114.0246733315,22.6840052207,3,193283,2512727,43.44,186.27,0.10,7.83,2.40,3.87,6.42
114.0247057652,22.6839103944,4,193283,2512727,31.36,199.73,0.10,8.51,3.40,4.63,4.45
114.0248028467,22.6840019328,5,193283,2512727,37.33,190.52,0.07,9.05,5.31,5.32,3.85
114.0246633533,22.6839535252,1,193283,2512732,40.18,171.16,0.07,7.95,1.22,13.66,9.99
114.0248407838,22.6839938824,2,193283,2512732,32.46,219.19,0.07,7.29,2.70,1.68,7.55
114.0246818072,22.6840730486,3,193283,2512732,35.96,184.91,0.07,8.23,3.56,4.89,6.48
114.0246700455,22.6839284297,4,193283,2512732,26.09,154.84,0.07,7.44,3.72,4.77,4.60
114.0248348361,22.6839626169,5,193283,2512732,30.35,247.32,0.08,7.19,4.33,5.59,3.52
114.0247213076,22.6839686109,1,193283,2512737,50.26,162.44,0.07,9.50,1.41,22.98,9.20
114.0246497722,22.6840516324,2,193283,2512737,33.68,152.05,0.09,9.50,1.65,1.67,9.43
114.0247125129,22.6841029541,3,193283,2512737,35.67,169.89,0.09,9.50,4.02,3.85,5.57
114.0246646686,22.6840927709,4,193283,2512737,33.35,160.03,0.09,8.82,5.73,3.34,6.11
114.0248344121,22.6840807303,5,193283,2512737,38.03,208.84,0.07,7.60,6.57,3.99,3.10
114.0248120903,22.6841337472,1,193283,2512742,34.93,141.26,0.06,9.50,1.11,15.98,6.38
114.0246418306,22.6840866407,2,193283,2512742,42.54,203.44,0.08,9.16,1.82,1.50,8.98
114.0247752044,22.6840834824,3,193283,2512742,27.35,182.20,0.07,8.81,3.92,4.65,7.30
114.0247427127,22.6841485096,4,193283,2512742,38.69,204.16,0.08,8.88,4.86,3.79,4.50
114.0247882114,22.6841194561,5,193283,2512742,32.10,149.06,0.06,7.24,6.10,3.53,4.65
114.0248198636,22.6841758731,1,193283,2512747,36.98,175.70,0.08,7.86,1.38,13.95,9.45
114.0246584163,22.6842080444,2,193283,2512747,28.19,153.61,0.09,8.69,2.10,1.77,6.93
114.0248393495,22.6841963334,3,193283,2512747,39.77,154.83,0.07,9.50,3.87,3.10,6.04
114.0246720159,22.6840449399,4,193283,2512747,35.34,152.71,0.08,8.62,3.40,5.59,6.12
114.0246828530,22.6841285794,5,193283,2512747,32.45,221.68,0.08,8.59,5.66,5.70,3.37
114.0247197877,22.6841783807,1,193283,2512752,36.12,154.69,0.09,9.43,0.94,21.09,8.90
114.0246965303,22.6841994167,2,193283,2512752,33.60,242.51,0.06,9.50,1.83,2.01,6.16
114.0247427396,22.6841732630,3,193283,2512752,31.10,179.18,0.06,8.09,3.45,6.29,6.88
114.0246488060,22.6842234588,4,193283,2512752,31.69,220.66,0.09,9.13,4.30,4.57,5.47
114.0247648826,22.6841774708,5,193283,2512752,34.57,235.02,0.06,8.07,6.46,3.07,3.09
114.0247904254,22.6841775847,1,193283,2512757,44.56,198.42,0.09,7.16,1.20,22.09,7.36
114.0247501830,22.6841564522,2,193283,2512757,39.34,224.85,0.08,8.10,2.46,2.19,7.40
114.0246674565,22.6842677564,3,193283,2512757,33.72,253.12,0.08,8.56,3.44,3.94,6.47
114.0247567119,22.6841410693,4,193283,2512757,30.39,226.52,0.08,8.48,3.84,3.85,4.77
114.0247190334,22.6842264486,5,193283,2512757,41.70,234.12,0.09,7.69,4.40,4.94,3.95
114.0246941826,22.6842851369,1,193283,2512762,36.33,168.47,0.06,8.11,1.21,14.09,8.47
114.0248251306,22.6843770896,2,193283,2512762,39.78,133.86,0.05,7.91,2.36,1.88,6.04
114.0248358369,22.6842625689,3,193283,2512762,37.38,183.50,0.07,8.87,3.17,5.22,5.38
114.0246668174,22.6842109471,4,193283,2512762,34.50,228.69,0.07,7.92,3.85,3.62,5.46
114.0246951569,22.6842543625,5,193283,2512762,41.18,230.89,0.08,6.82,4.82,3.96,4.57
114.0247495572,22.6842337098,1,193283,2512767,38.54,191.00,0.08,9.50,1.15,14.16,9.80
114.0246506748,22.6843055232,2,193283,2512767,38.88,223.66,0.08,8.15,2.17,2.56,5.87
114.0247910496,22.6843221967,3,193283,2512767,28.08,158.75,0.06,8.50,3.73,3.09,7.24
114.0247013766,22.6843353449,4,193283,2512767,38.48,219.76,0.07,6.65,4.30,3.79,4.96
114.0247478491,22.6842752263,5,193283,2512767,36.37,189.68,0.08,6.58,4.94,6.30,3.99
114.0246441171,22.6844587256,1,193283,2512772,45.32,167.54,0.06,8.20,1.40,12.67,8.26
114.0247982413,22.6844541386,2,193283,2512772,47.16,199.88,0.09,7.69,1.62,1.95,7.72
114.0248219425,22.6844277125,3,193283,2512772,35.04,196.04,0.06,9.37,3.07,3.85,5.97
114.0247825342,22.6844395210,4,193283,2512772,40.51,176.19,0.08,9.50,4.26,5.90,5.73
114.0247912192,22.6843280144,5,193283,2512772,31.68,226.89,0.09,8.68,4.68,4.33,3.20
114.0248064016,22.6844862077,1,193283,2512777,44.90,201.27,0.07,6.37,1.27,16.04,8.30
114.0247620647,22.6844042155,2,193283,2512777,31.87,142.63,0.08,7.76,2.31,1.80,6.17
114.0247933055,22.6844765630,3,193283,2512777,41.31,164.02,0.08,7.54,3.70,4.40,6.83
114.0246557418,22.6844770935,4,193283,2512777,40.37,205.44,0.07,9.50,4.19,3.82,3.41
114.0248301719,22.6844351573,5,193283,2512777,29.38,215.46,0.07,9.31,5.90,4.33,2.86
114.0247574978,22.6844764609,1,193283,2512782,44.90,193.07,0.07,7.98,1.33,19.29,9.16
114.0247834092,22.6845601118,2,193283,2512782,33.22,155.66,0.07,9.50,2.20,1.54,6.75
114.0246674163,22.6845121515,3,193283,2512782,33.92,207.21,0.08,9.50,2.31,4.57,4.94
114.0246821376,22.6844974250,4,193283,2512782,30.95,149.85,0.08,7.54,2.95,3.94,5.39
114.0246982742,22.6844395689,5,193283,2512782,31.98,177.13,0.10,8.61,4.24,4.47,2.88
114.0248082350,22.6844811576,1,193283,2512787,38.31,156.19,0.07,8.78,1.36,13.12,8.30
114.0247627985,22.6844865009,2,193283,2512787,44.99,211.34,0.08,7.77,1.84,1.94,5.16
114.0248228091,22.6845584872,3,193283,2512787,25.55,232.48,0.08,8.38,2.84,5.01,6.66
114.0246402667,22.6845110044,4,193283,2512787,28.17,231.22,0.09,8.08,4.05,3.58,6.45
114.0246884786,22.6844101686,5,193283,2512787,31.52,209.08,0.08,8.79,5.30,4.75,3.49
114.0247214419,22.6844960406,1,193283,2512792,36.62,205.14,0.07,9.50,1.21,10.30,10.46
114.0248199187,22.6844963131,2,193283,2512792,38.65,206.94,0.08,9.19,1.82,5.58,5.73
114.0248071809,22.6846019770,3,193283,2512792,36.36,196.48,0.07,8.49,2.84,5.08,7.11
114.0247090775,22.6844728844,4,193283,2512792,36.48,208.31,0.08,7.37,4.36,4.28,4.86
114.0246925818,22.6845360651,5,193283,2512792,34.14,235.73,0.10,8.00,6.88,4.88,3.65
114.0247429475,22.6845654573,1,193283,2512797,37.46,148.18,0.08,9.50,1.31,15.12,10.31
114.0247085200,22.6845863051,2,193283,2512797,42.17,191.28,0.08,7.14,2.33,8.18,6.85
114.0247839372,22.6846791403,3,193283,2512797,36.75,209.72,0.09,9.50,2.50,4.92,5.12
114.0247958673,22.6845881596,4,193283,2512797,34.74,199.29,0.09,8.58,4.32,3.79,4.82
114.0247533871,22.6846825507,5,193283,2512797,27.83,188.14,0.08,7.09,4.02,5.99,4.50
114.0246502627,22.6845999596,1,193283,2512802,34.48,184.67,0.07,8.60,1.37,12.81,9.04
114.0247622202,22.6846358527,2,193283,2512802,34.27,186.35,0.07,7.33,2.40,8.67,7.85
114.0246943686,22.6846616328,3,193283,2512802,40.97,188.62,0.08,8.88,4.37,4.83,4.96
114.0246459787,22.6847324495,4,193283,2512802,41.95,179.78,0.06,9.50,4.00,3.87,5.05
114.0247470218,22.6845792708,5,193283,2512802,43.03,219.19,0.10,7.85,5.84,3.84,2.73
114.0246751573,22.6845952486,1,193283,2512807,31.11,200.53,0.08,9.27,1.41,10.71,7.17
114.0247435518,22.6845961196,2,193283,2512807,40.22,177.75,0.08,8.05,2.54,5.78,8.49
114.0248153932,22.6846005881,3,193283,2512807,32.43,180.67,0.09,9.50,3.15,5.19,5.71
114.0247545856,22.6846684112,4,193283,2512807,30.85,191.96,0.06,9.00,4.09,5.28,5.38
114.0248272226,22.6846952629,5,193283,2512807,39.97,204.23,0.07,7.81,6.28,4.54,3.26
114.0247241199,22.6846436063,1,193283,2512812,36.37,151.50,0.07,8.11,1.11,11.08,7.30
114.0247535398,22.6847524904,2,193283,2512812,42.71,192.05,0.08,6.64,1.70,5.54,6.76
114.0246309716,22.6846797439,3,193283,2512812,32.14,177.26,0.09,8.32,3.19,6.51,6.21
114.0247856603,22.6847377123,4,193283,2512812,35.56,211.84,0.08,8.83,3.25,3.81,4.79
114.0247202006,22.6846829876,5,193283,2512812,32.65,205.02,0.07,7.56,4.31,6.20,3.37
114.0247793254,22.6847277152,1,193283,2512817,49.09,151.91,0.08,7.64,0.92,11.28,9.43
114.0247354290,22.6847775467,2,193283,2512817,34.27,163.90,0.09,8.27,2.75,6.81,6.75
114.0247480033,22.6847800350,3,193283,2512817,44.25,208.07,0.07,9.50,3.06,4.75,4.96
114.0247658537,22.6848302723,4,193283,2512817,38.24,218.34,0.07,8.20,3.95,5.05,6.04
114.0246982695,22.6846956814,5,193283,2512817,39.05,243.95,0.08,7.60,5.48,4.33,3.55
114.0248032901,22.6849145201,1,193283,2512822,31.80,221.64,0.06,9.17,0.94,9.96,9.48
114.0247505229,22.6847901351,2,193283,2512822,34.15,136.42,0.05,8.30,2.02,6.71,6.93
114.0246651382,22.6848873106,3,193283,2512822,29.83,170.48,0.08,9.50,3.55,5.97,5.81
114.0247699875,22.6847750814,4,193283,2512822,31.04,204.40,0.07,8.64,4.52,5.91,5.13
114.0247315664,22.6847508785,5,193283,2512822,30.23,181.63,0.08,9.50,6.73,6.51,3.94
114.0247711037,22.6847983759,1,193283,2512827,40.43,190.42,0.08,8.90,1.13,14.12,10.35
114.0247649321,22.6848819096,2,193283,2512827,32.20,207.76,0.08,8.41,2.69,5.67,7.73
114.0246593037,22.6847884284,3,193283,2512827,35.78,169.79,0.08,6.77,3.40,6.46,7.48
114.0248213650,22.6849188017,4,193283,2512827,37.64,198.78,0.06,7.88,4.06,4.56,5.70
114.0247351296,22.6847938477,5,193283,2512827,24.98,169.80,0.08,7.29,5.18,6.29,3.66
114.0248016735,22.6849372558,1,193283,2512832,29.81,211.41,0.07,9.05,1.08,11.80,7.32
114.0248154679,22.6849884101,2,193283,2512832,34.73,181.13,0.06,8.33,2.22,10.38,5.52
114.0246586525,22.6849494260,3,193283,2512832,33.66,148.45,0.08,8.04,3.14,3.25,5.29
114.0247298583,22.6848119738,4,193283,2512832,31.96,168.19,0.10,7.80,4.57,4.96,6.22
114.0247854446,22.6849262728,5,193283,2512832,39.88,212.90,0.08,9.50,6.44,5.12,3.99
114.0247649835,22.6849007398,1,193283,2512837,47.81,233.42,0.06,8.63,1.25,11.12,10.99
114.0246728365,22.6850281427,2,193283,2512837,37.79,243.23,0.07,8.27,2.65,6.92,5.83
114.0247159522,22.6848626426,3,193283,2512837,29.50,171.65,0.06,9.50,2.88,6.39,6.59
114.0247045340,22.6848850573,4,193283,2512837,35.51,205.93,0.09,8.40,3.56,6.35,3.76
114.0246866609,22.6848601488,5,193283,2512837,40.01,194.53,0.07,7.49,4.23,2.78,3.77
114.0246465463,22.6850689159,1,193283,2512842,30.91,200.59,0.07,9.38,1.23,14.27,7.87
114.0246317113,22.6850022673,2,193283,2512842,44.37,211.56,0.06,9.50,1.66,5.87,7.23
114.0248130419,22.6850717911,3,193283,2512842,32.67,260.46,0.08,8.48,2.55,5.03,5.96
114.0247764302,22.6849190124,4,193283,2512842,31.98,190.76,0.08,8.21,3.78,4.91,5.50
114.0247629374,22.6850120571,5,193283,2512842,33.13,184.87,0.10,8.50,6.48,4.28,4.26
114.0246720797,22.6851395000,1,193283,2512847,28.60,165.18,0.05,8.63,1.39,14.14,8.04
114.0247074876,22.6851065863,2,193283,2512847,34.38,218.42,0.09,6.64,2.09,8.50,9.58
114.0246868297,22.6850851591,3,193283,2512847,44.99,157.87,0.10,7.44,4.39,4.12,7.33
114.0247097253,22.6850357153,4,193283,2512847,36.28,180.59,0.06,7.52,4.26,5.12,5.98
114.0246658343,22.6850884600,5,193283,2512847,29.28,200.33,0.06,9.50,5.28,6.00,4.13
114.0246377088,22.6850696501,1,193283,2512852,39.67,147.39,0.07,9.22,1.03,17.00,9.71
114.0247714587,22.6851674781,2,193283,2512852,41.45,173.04,0.08,9.50,2.08,7.68,5.82
114.0246953484,22.6849933917,3,193283,2512852,35.06,240.35,0.08,8.24,2.47,7.56,6.12
114.0247233992,22.6851153247,4,193283,2512852,35.36,146.78,0.09,9.50,3.74,5.21,5.15
114.0247662607,22.6851062882,5,193283,2512852,29.49,183.38,0.10,7.65,5.29,6.11,3.51
114.0246848499,22.6851157360,1,193283,2512857,41.64,180.49,0.07,7.98,1.01,9.77,10.56
114.0247545032,22.6852134495,2,193283,2512857,25.54,170.24,0.07,8.35,2.31,7.54,8.92
114.0246401607,22.6851915402,3,193283,2512857,33.99,181.72,0.06,9.17,3.99,4.43,5.57
114.0246208886,22.6850377611,4,193283,2512857,29.03,211.83,0.09,8.02,3.21,4.91,4.54
114.0246786158,22.6850922851,5,193283,2512857,31.02,190.45,0.09,9.50,6.33,5.37,4.56
114.0247085797,22.6851983600,1,193283,2512862,31.75,245.39,0.07,9.50,1.29,11.02,10.82
114.0247719182,22.6852481228,2,193283,2512862,47.20,230.45,0.05,9.36,2.84,7.56,6.97
114.0248021204,22.6851239135,3,193283,2512862,41.76,148.56,0.07,9.50,3.14,5.15,5.19
114.0247590083,22.6851965142,4,193283,2512862,38.03,152.61,0.08,9.13,4.02,4.94,4.68
114.0247513984,22.6852415276,5,193283,2512862,36.58,169.47,0.08,9.35,4.76,4.80,3.85
114.0248082706,22.6851692645,1,193283,2512867,32.94,168.50,0.06,9.50,1.26,12.06,9.94
114.0248014628,22.6852545255,2,193283,2512867,33.29,167.77,0.07,8.25,2.60,7.47,5.27
114.0246469441,22.6851666355,3,193283,2512867,30.77,201.57,0.07,7.37,3.09,5.12,5.13
114.0248080087,22.6851937674,4,193283,2512867,34.51,152.60,0.06,9.50,4.89,4.79,4.97
114.0246957392,22.6851662748,5,193283,2512867,29.30,254.34,0.07,9.50,7.09,5.79,4.34
114.0247350905,22.6851829947,1,193283,2512872,35.44,205.02,0.06,8.70,1.20,11.02,6.96
114.0246229194,22.6852208738,2,193283,2512872,32.76,192.66,0.07,8.80,2.15,5.56,6.61
114.0246984581,22.6852663214,3,193283,2512872,38.19,183.36,0.08,9.50,2.64,5.55,4.72
114.0247760825,22.6851945001,4,193283,2512872,30.93,156.64,0.08,9.50,4.54,5.15,4.47
114.0247627272,22.6853294078,5,193283,2512872,34.37,165.08,0.07,9.50,3.84,4.29,4.31
114.0248109501,22.6853471975,1,193283,2512877,34.58,191.81,0.06,8.59,1.26,10.88,7.30
114.0246161394,22.6852687100,2,193283,2512877,37.32,201.44,0.08,7.94,1.77,7.65,5.60
114.0247010060,22.6853173205,3,193283,2512877,38.11,171.90,0.07,8.71,2.35,5.42,6.32
114.0246972537,22.6854146088,4,193283,2512877,27.67,182.28,0.10,8.67,4.43,6.57,3.74
114.0247802272,22.6852974375,5,193283,2512877,38.25,185.88,0.07,8.92,4.60,5.91,3.15
114.0246510354,22.6853996138,1,193283,2512882,34.37,224.64,0.07,8.24,1.15,12.78,8.38
114.0246217123,22.6853911464,2,193283,2512882,31.43,163.16,0.06,8.54,1.74,7.20,7.22
114.0247310908,22.6853042404,3,193283,2512882,40.79,179.61,0.09,9.50,3.90,3.38,6.04
114.0246290642,22.6853922941,4,193283,2512882,34.02,160.77,0.07,8.91,4.37,4.96,4.91
114.0246457973,22.6854464563,5,193283,2512882,39.13,179.70,0.08,9.50,5.44,5.58,3.20
114.0247972377,22.6853160155,1,193283,2512887,37.39,168.27,0.05,9.50,1.05,15.23,8.87
114.0247041149,22.6853184190,2,193283,2512887,32.61,172.59,0.09,8.78,2.53,6.25,6.01
114.0248000153,22.6853200187,3,193283,2512887,38.31,225.38,0.09,9.50,4.15,5.55,5.85
114.0248126746,22.6853918684,4,193283,2512887,30.28,148.11,0.08,8.53,4.06,5.37,4.70
114.0247614392,22.6853617411,5,193283,2512887,27.75,170.66,0.07,7.54,4.57,5.49,3.60
114.0246653845,22.6853838244,1,193283,2512892,43.57,213.71,0.06,8.91,0.88,10.56,9.74
114.0246624523,22.6854516617,2,193283,2512892,40.68,216.99,0.08,7.96,2.00,7.39,6.21
114.0247059512,22.6855077854,3,193283,2512892,42.43,163.35,0.08,9.50,3.41,4.62,6.49
114.0247214818,22.6853837108,4,193283,2512892,29.14,172.28,0.06,8.29,3.48,5.38,5.65
114.0247538194,22.6855038760,5,193283,2512892,35.32,238.38,0.06,8.32,5.45,6.01,3.88
114.0246180075,22.6854752440,1,193283,2512897,40.91,154.90,0.05,6.90,1.03,10.46,8.97
114.0246724753,22.6854921955,2,193283,2512897,32.19,204.66,0.07,8.59,2.16,7.98,6.21
114.0246461925,22.6855501559,3,193283,2512897,33.65,189.92,0.07,8.09,3.60,6.57,5.70
114.0247697131,22.6854147537,4,193283,2512897,34.38,220.60,0.07,9.50,4.69,7.06,5.07
114.0246350524,22.6853980404,5,193283,2512897,28.00,252.11,0.08,8.33,4.43,5.01,4.28
114.0247401471,22.6855878191,1,193283,2512902,43.64,219.52,0.08,9.50,1.08,12.38,9.39
114.0246989012,22.6855187743,2,193283,2512902,32.26,210.34,0.06,8.69,2.38,7.90,7.90
114.0247956488,22.6855570428,3,193283,2512902,35.12,161.53,0.08,7.90,2.39,5.18,5.91
114.0246127384,22.6854525259,4,193283,2512902,28.43,176.45,0.07,8.25,4.06,3.85,5.37
114.0246454993,22.6854592945,5,193283,2512902,27.81,183.16,0.08,8.21,5.11,4.26,4.54
114.0247390805,22.6856229080,1,193283,2512907,45.40,143.45,0.07,8.78,1.58,11.87,7.63
114.0248069489,22.6856376534,2,193283,2512907,38.78,212.01,0.07,7.70,2.11,6.15,8.13
114.0247431859,22.6855211729,3,193283,2512907,31.00,172.93,0.08,8.64,3.66,6.30,5.77
114.0247667770,22.6856581777,4,193283,2512907,26.79,206.49,0.07,8.13,3.85,5.73,6.11
114.0246982238,22.6855727700,5,193283,2512907,31.03,259.73,0.07,7.44,6.23,6.12,3.56
114.0248752818,22.6839282722,1,193288,2512717,45.44,219.66,0.09,7.61,1.38,23.13,9.92
114.0247044651,22.6838474817,2,193288,2512717,29.27,181.67,0.07,9.50,2.49,3.60,6.51
114.0247374676,22.6839387451,3,193288,2512717,26.73,236.31,0.07,7.62,3.19,4.74,6.84
114.0248081673,22.6838903594,4,193288,2512717,38.51,215.07,0.06,6.42,4.08,4.23,4.26
114.0247146141,22.6837981597,5,193288,2512717,27.30,195.28,0.07,8.56,5.33,3.66,2.97
114.0247762735,22.6839048132,1,193288,2512722,41.65,181.08,0.08,8.30,1.13,16.44,8.48
114.0248595523,22.6839023650,2,193288,2512722,30.91,205.37,0.09,7.52,1.79,2.78,7.39
114.0248644860,22.6838216179,3,193288,2512722,33.68,182.41,0.10,7.61,3.21,3.78,5.32
114.0247932698,22.6840064405,4,193288,2512722,39.33,235.47,0.08,8.94,3.97,3.72,5.02
114.0247910557,22.6839782920,5,193288,2512722,33.04,204.59,0.07,9.50,4.90,5.59,3.43
114.0247443006,22.6840108312,1,193288,2512727,44.09,208.57,0.05,7.97,1.11,14.37,11.06
114.0248374353,22.6840488326,2,193288,2512727,27.39,149.29,0.07,7.96,2.03,2.54,6.46
114.0248002907,22.6840267968,3,193288,2512727,37.86,235.74,0.08,7.60,2.61,3.87,5.83
114.0248771202,22.6839687564,4,193288,2512727,36.11,186.02,0.10,8.04,4.09,6.04,5.04
114.0247448201,22.6839554462,5,193288,2512727,32.74,182.30,0.09,8.66,5.65,4.70,3.81
114.0248084945,22.6840485539,1,193288,2512732,34.35,176.16,0.07,7.90,1.47,13.89,8.95
114.0247588198,22.6841083791,2,193288,2512732,32.50,239.18,0.09,9.04,2.28,2.49,8.29
114.0247480056,22.6841056606,3,193288,2512732,35.71,214.62,0.06,9.50,3.06,3.71,6.09
114.0248696629,22.6841064075,4,193288,2512732,38.20,177.51,0.08,8.62,3.78,4.84,3.96
114.0248806242,22.6840032366,5,193288,2512732,26.01,261.60,0.06,7.46,6.43,4.04,3.63
114.0247175314,22.6839813844,1,193288,2512737,42.66,182.72,0.06,6.58,1.38,11.52,7.39
114.0248739855,22.6840983718,2,193288,2512737,32.03,173.43,0.07,8.42,2.18,2.59,8.47
114.0247749414,22.6841275927,3,193288,2512737,40.42,135.75,0.06,9.50,2.57,4.43,6.32
114.0248027876,22.6840529312,4,193288,2512737,34.01,190.41,0.09,6.94,3.83,3.46,4.79
114.0247933989,22.6840579971,5,193288,2512737,30.44,199.58,0.09,6.47,5.93,3.24,4.00
114.0248611922,22.6841365169,1,193288,2512742,37.75,150.81,0.06,9.00,0.98,20.16,7.54
114.0246985901,22.6841854498,2,193288,2512742,30.33,165.39,0.10,9.50,2.61,2.33,6.54
114.0247905897,22.6840316484,3,193288,2512742,44.82,181.08,0.07,9.50,3.10,5.16,6.27
114.0247343332,22.6841352869,4,193288,2512742,42.70,230.35,0.08,9.50,4.41,4.17,3.60
114.0248394478,22.6841839774,5,193288,2512742,30.59,206.43,0.09,7.44,6.66,4.02,3.63
114.0248391057,22.6841545199,1,193288,2512747,36.77,217.37,0.08,8.31,1.04,18.55,9.69
114.0247650551,22.6840513040,2,193288,2512747,32.15,179.94,0.06,9.50,1.68,1.81,5.95
114.0247053100,22.6841941679,3,193288,2512747,35.72,148.49,0.09,8.15,3.11,4.67,5.24
114.0248406604,22.6842366835,4,193288,2512747,28.93,229.49,0.06,7.50,3.89,5.07,4.68
